0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
12414,0.74,22,0,0,0,22742,34285,8612,8004,9369,124140,12413.07,0,22742,2,0,0,0,29.4,4
12417,0.93,2,1,1,1,14432,17461,3289,1688,4550,124170,12416.94,7,14432,2,2,2,2,11.3,4
12418,0.97,10,0,1,0,17868,15349,5563,14082,17023,124180,12418.06,2,17868,2,1,1,0,19.7,4
12419,0.99,6,0,1,0,21173,15126,8530,13862,8231,124190,12419.62,2,21173,2,1,1,0,15.9,4
12420,1,18,0,1,0,18011,20748,6491,13792,14216,124200,12419.13,2,18011,2,1,1,0,28,4
12422,0.97,8,0,1,1,20359,22059,1554,169,15692,124220,12422.94,6,20359,0,1,2,1,17.7,4
12438,0.59,18,1,1,1,24717,37408,9458,9871,16365,124380,12437.51,7,24717,2,2,2,2,23.9,4
12439,0.68,14,1,1,1,18669,30456,1615,19806,18625,124390,12438.38,7,18669,2,2,2,2,20.8,4
12442,0.9,14,1,0,1,21578,112,9910,15548,17722,124420,12442.16,5,21578,2,1,1,2,23,4
12443,0.95,8,0,0,1,18060,1445,4525,13777,3314,124430,12443.59,4,18060,0,0,1,1,17.5,4
12446,1,14,0,1,1,23323,460,3058,17691,9604,124460,12446.88,6,23323,2,1,2,1,24,4
12453,0.63,26,0,0,0,10314,22481,2681,15978,6291,124530,12452.77,0,10314,2,0,0,0,32.3,4
12454,0.53,16,0,1,1,24359,16263,1147,17259,10459,124540,12453.48,6,24359,0,1,2,1,21.3,4
12464,0.62,4,1,1,1,21119,1111,3088,18599,81,124640,12464.8,7,21119,0,2,2,2,10.2,4
12465,0.71,8,0,1,0,21080,8891,3739,14990,6621,124650,12464.74,2,21080,0,1,1,0,15.1,4
12469,0.96,2,1,1,1,23285,1259,2787,5388,19169,124690,12469.39,7,23285,2,2,2,2,11.6,4
12472,1,26,1,0,1,20521,32367,4586,11560,18478,124720,12472.92,5,20521,2,1,1,2,36,4
12473,0.98,6,1,0,0,15198,20014,757,16591,11727,124730,12472.03,1,15198,2,1,0,1,15.8,4
12478,0.69,4,1,1,1,12382,21822,8203,566,11634,124780,12477.51,7,12382,0,2,2,2,10.9,4
12492,0.81,6,1,1,1,24878,26373,4472,3731,18200,124920,12491,7,24878,2,2,2,2,14.1,4
12496,0.99,34,0,0,1,13537,37442,4958,8140,18094,124960,12496.63,4,13537,2,0,1,1,43.9,4
12498,0.99,30,1,0,0,22654,10081,4426,12095,16170,124980,12497.72,1,22654,2,1,0,1,39.9,4
12503,0.75,4,1,0,0,17316,16523,8617,3172,15954,125030,12502.85,1,17316,0,1,0,1,11.5,4
12515,0.57,38,1,0,1,13875,12235,4121,7004,2312,125150,12515.84,5,13875,2,1,1,2,43.7,4
12517,0.75,28,0,1,0,20890,34835,92,4274,14269,125170,12517.77,2,20890,0,1,1,0,35.5,4
12520,0.94,18,1,0,1,18809,1717,8394,4205,16403,125200,12519.27,5,18809,2,1,1,2,27.4,4
12524,0.99,24,1,0,1,14245,20408,7869,3190,19463,125240,12523.31,5,14245,0,1,1,2,33.9,4
12527,0.87,26,1,1,1,21534,29017,7986,6268,791,125270,12527.25,7,21534,2,2,2,2,34.7,4
12529,0.73,40,1,0,1,15954,29875,6219,12645,15251,125290,12529.18,5,15954,0,1,1,2,47.3,4
12540,0.5,34,0,1,1,10809,3549,1370,1468,1132,125400,12539.03,6,10809,2,1,2,1,39,4
12542,0.69,28,0,0,0,21328,9133,824,16137,16811,125420,12542.02,0,21328,0,0,0,0,34.9,4
12544,0.85,16,1,0,1,22263,7851,6288,2099,9919,125440,12544.75,5,22263,0,1,1,2,24.5,4
12548,1,38,1,0,1,11315,21385,1498,1993,8860,125480,12548.47,5,11315,2,1,1,2,48,4
12552,0.91,16,0,1,1,13167,39774,8312,11900,2897,125520,12552.14,6,13167,0,1,2,1,25.1,4
12553,0.86,20,1,0,0,10061,39379,9323,12834,15651,125530,12553.11,1,10061,0,1,0,1,28.6,4
12557,0.52,20,0,0,0,10924,918,6026,10123,10891,125570,12557.75,0,10924,0,0,0,0,25.2,4
12566,0.53,34,0,1,0,19099,35907,4086,14787,18635,125660,12565.36,2,19099,2,1,1,0,39.3,4
12573,0.99,0,0,1,0,12272,18335,810,1073,7157,125730,12572.35,2,12272,0,1,1,0,9.9,4
12593,0.66,26,1,1,1,19519,8828,6282,13554,1778,125930,12592.28,7,19519,2,2,2,2,32.6,4
12595,0.82,30,1,1,1,12357,27193,2585,12774,2054,125950,12595.7,7,12357,2,2,2,2,38.2,4
12597,0.93,32,1,1,1,18346,15903,3284,5222,10040,125970,12596.76,7,18346,0,2,2,2,41.3,4
12601,0.99,26,1,0,1,17816,33929,7368,14545,1849,126010,12601.6,5,17816,2,1,1,2,35.9,4
12603,0.93,2,0,0,1,24616,4935,8486,17952,13788,126030,12603.58,4,24616,2,0,1,1,11.3,4
12604,0.88,8,1,1,1,18402,28231,6384,4173,8757,126040,12604.65,7,18402,0,2,2,2,16.8,4
12606,0.74,4,1,1,1,15524,38425,2046,6377,17700,126060,12606.97,7,15524,0,2,2,2,11.4,4
12619,0.68,34,1,0,1,10330,32533,7848,799,9108,126190,12618.16,5,10330,2,1,1,2,40.8,4
12622,0.9,18,1,1,1,24921,12090,6354,8386,372,126220,12622.52,7,24921,2,2,2,2,27,4
12625,1,28,0,1,1,21954,35307,642,12250,15179,126250,12625.52,6,21954,0,1,2,1,38,4
12627,0.99,16,1,0,1,10199,6357,7704,17873,13580,126270,12627.33,5,10199,0,1,1,2,25.9,4
12630,0.87,30,1,0,1,12344,17084,6271,18474,13201,126300,12629.86,5,12344,2,1,1,2,38.7,4
12634,0.53,38,1,0,0,12916,33139,3046,13966,19249,126340,12634.93,1,12916,2,1,0,1,43.3,4
12645,0.71,6,0,0,1,19529,26833,2963,6698,17232,126450,12645.22,4,19529,2,0,1,1,13.1,4
12648,0.91,18,0,1,0,23300,3853,4488,16284,1758,126480,12647.06,2,23300,2,1,1,0,27.1,4
12649,0.96,38,0,1,1,15824,2249,9384,14075,12966,126490,12649.11,6,15824,2,1,2,1,47.6,4
12654,0.95,40,1,0,0,15256,29030,6170,18436,9765,126540,12653.28,1,15256,0,1,0,1,49.5,4
12657,0.78,18,1,1,1,20631,7882,8742,15130,12070,126570,12656.08,7,20631,2,2,2,2,25.8,4
12660,0.5,34,0,0,1,17821,32723,9329,5835,3418,126600,12660.14,4,17821,2,0,1,1,39,4
12669,0.54,20,0,1,1,11096,27946,4119,6345,13161,126690,12669.11,6,11096,0,1,2,1,25.4,4
12678,0.99,16,1,1,1,20263,7121,4203,597,11900,126780,12678.91,7,20263,0,2,2,2,25.9,4
12679,0.97,8,1,0,1,21460,39098,1819,15535,15953,126790,12678.7,5,21460,0,1,1,2,17.7,4
12696,0.67,38,1,0,0,19342,26372,7708,6293,1235,126960,12695.52,1,19342,2,1,0,1,44.7,4
12701,0.97,32,1,1,1,10885,14455,5111,10813,5967,127010,12701.77,7,10885,0,2,2,2,41.7,4
12706,0.93,14,1,0,0,12501,6447,8196,18395,8774,127060,12705.3,1,12501,2,1,0,1,23.3,4
12721,0.6,34,1,0,0,15717,6502,3676,9654,270,127210,12721.43,1,15717,2,1,0,1,40,4
12723,0.78,6,1,0,1,11780,10752,5348,12952,17843,127230,12722.08,5,11780,2,1,1,2,13.8,4
12725,0.91,38,1,0,1,18724,8892,6223,16899,382,127250,12724.9,5,18724,2,1,1,2,47.1,4
12730,0.98,16,1,0,1,10379,30320,9605,4399,14630,127300,12730.76,5,10379,0,1,1,2,25.8,4
12733,0.86,30,1,1,1,13845,10962,7563,10837,15619,127330,12733.99,7,13845,2,2,2,2,38.6,4
12736,0.62,10,1,0,1,13503,14942,534,2080,16526,127360,12735.95,5,13503,2,1,1,2,16.2,4
12746,0.53,18,0,0,1,14831,24087,5257,14475,5627,127460,12746.36,4,14831,2,0,1,1,23.3,4
12748,0.72,18,0,0,1,12831,13701,9050,17547,10898,127480,12748.59,4,12831,2,0,1,1,25.2,4
12751,0.92,10,0,0,1,23633,5262,3255,18938,15596,127510,12751.62,4,23633,2,0,1,1,19.2,4
12752,0.96,36,1,1,1,22438,792,4060,14795,5853,127520,12751.4,7,22438,0,2,2,2,45.6,4
12753,0.99,16,1,0,1,13867,14867,6663,14391,6116,127530,12753.55,5,13867,0,1,1,2,25.9,4
12759,0.84,22,0,1,1,24187,26423,1449,7913,3903,127590,12758.74,6,24187,2,1,2,1,30.4,4
12773,0.66,26,0,1,1,19849,36145,9519,18526,13792,127730,12772.17,6,19849,2,1,2,1,32.6,4
12775,0.82,30,1,0,1,20784,23795,9744,715,14767,127750,12775.12,5,20784,2,1,1,2,38.2,4
12779,0.99,28,1,1,1,14140,7759,446,13480,11060,127790,12778.13,7,14140,0,2,2,2,37.9,4
12780,1,10,1,0,1,11878,11694,2995,305,14411,127800,12780.91,5,11878,2,1,1,2,20,4
12782,0.97,34,0,0,1,24118,33561,2293,6113,15846,127820,12781.18,4,24118,2,0,1,1,43.7,4
12798,0.59,18,1,1,1,19128,4385,8731,15212,5059,127980,12797.22,7,19128,2,2,2,2,23.9,4
12799,0.68,18,0,1,1,21272,25103,216,10507,7630,127990,12798.95,6,21272,2,1,2,1,24.8,4
12801,0.84,2,0,1,1,17280,31852,8757,4641,6430,128010,12800,6,17280,2,1,2,1,10.4,4
12803,0.95,28,0,1,1,16516,28210,8041,19230,14780,128030,12802.69,6,16516,0,1,2,1,37.5,4
12807,0.99,12,1,0,1,11964,15593,5955,2276,16537,128070,12806.63,5,11964,0,1,1,2,21.9,4
12808,0.96,2,1,0,1,16783,8112,6008,3930,18345,128080,12808.68,5,16783,2,1,1,2,11.6,4
12809,0.92,10,1,0,1,15506,25271,2794,19002,19105,128090,12809.74,5,15506,2,1,1,2,19.2,4
12813,0.63,24,0,1,0,13708,34749,8063,19736,1182,128130,12813.56,2,13708,0,1,1,0,30.3,4
12823,0.52,24,0,0,1,14376,12020,8689,6028,3159,128230,12822.56,4,14376,0,0,1,1,29.2,4
12824,0.62,18,0,0,0,16445,4460,683,19647,15485,128240,12823.99,0,16445,2,0,0,0,24.2,4
12826,0.79,20,1,0,0,20475,7748,8548,12121,2078,128260,12826.87,1,20475,0,1,0,1,27.9,4
12830,0.98,30,1,0,1,24826,26424,1079,7660,2893,128300,12830.57,5,24826,2,1,1,2,39.8,4
12834,0.95,10,1,1,1,12189,26317,3437,2030,11709,128340,12833.36,7,12189,2,2,2,2,19.5,4
12853,0.87,26,1,0,1,17110,12254,8575,7447,681,128530,12852.37,5,17110,2,1,1,2,34.7,4
12855,0.97,30,0,1,1,14098,21473,5712,9078,18720,128550,12855.62,6,14098,2,1,2,1,39.7,4
12856,0.99,2,0,0,0,23720,29799,2308,11143,14307,128560,12856.38,0,23720,2,0,0,0,11.9,4
12859,0.97,36,0,0,0,11548,31325,4781,2121,18157,128590,12858.6,0,11548,0,0,0,0,45.7,4
12861,0.89,4,0,1,1,21591,25009,5124,18744,13986,128610,12860.5,6,21591,0,1,2,1,12.9,4
12862,0.83,20,1,0,0,15698,614,2401,2428,12356,128620,12861.3,1,15698,0,1,0,1,28.3,4
12863,0.75,14,1,1,1,16439,9688,5632,11106,6247,128630,12862.2,7,16439,2,2,2,2,21.5,4
12864,0.67,26,0,1,0,17703,1734,1316,547,19865,128640,12864.9,2,17703,2,1,1,0,32.7,4
12865,0.57,22,1,0,1,10753,7828,7328,2793,18968,128650,12864.61,5,10753,2,1,1,2,27.7,4
12875,0.57,32,1,1,1,18851,2803,5164,5370,4006,128750,12875.36,7,18851,0,2,2,2,37.7,4
12878,0.83,32,1,1,1,22251,36994,4919,12885,756,128780,12878.39,7,22251,0,2,2,2,40.3,4
12883,1,22,1,0,0,17222,34113,9010,5585,17197,128830,12883.74,1,17222,2,1,0,1,32,4
12885,0.97,2,1,0,0,12909,6425,5153,9637,17062,128850,12885.88,1,12909,2,1,0,1,11.7,4
12900,0.5,20,0,1,1,16132,18421,7552,11896,10340,129000,12899.62,6,16132,0,1,2,1,25,4
12901,0.6,2,0,0,1,18329,9915,980,12282,13784,129010,12900.65,4,18329,2,0,1,1,8,4
12906,0.95,14,1,1,1,12784,28877,2998,12243,16446,129060,12905.14,7,12784,2,2,2,2,23.5,4
12908,1,28,1,0,1,17245,25458,8524,440,15589,129080,12907.73,5,17245,0,1,1,2,38,4
12913,0.86,20,1,0,0,16036,29408,8878,8709,9210,129130,12913.89,1,16036,0,1,0,1,28.6,4
12914,0.79,22,1,1,1,22348,5088,3386,12412,8583,129140,12914.05,7,22348,2,2,2,2,29.9,4
12917,0.52,0,1,0,1,18629,6100,8713,17207,7387,129170,12917.76,5,18629,0,1,1,2,5.2,4
12930,0.87,8,1,0,1,19971,8984,2398,5567,16721,129300,12930.27,5,19971,0,1,1,2,16.7,4
12932,0.96,34,0,1,1,24910,38483,9831,14261,10978,129320,12932.28,6,24910,2,1,2,1,43.6,4
12939,0.84,6,1,0,1,15242,28817,3050,3817,8473,129390,12938.32,5,15242,2,1,1,2,14.4,4
12954,0.74,6,0,1,1,23861,23075,2087,3456,16739,129540,12953.59,6,23861,2,1,2,1,13.4,4
12960,1,22,0,1,1,22275,19855,2192,17447,6741,129600,12959.66,6,22275,2,1,2,1,32,4
12963,0.93,16,1,1,1,15120,8895,1843,17276,364,129630,12962.63,7,15120,0,2,2,2,25.3,4
12965,0.82,32,0,1,1,11824,4252,7963,16308,4545,129650,12965.04,6,11824,0,1,2,1,40.2,4
12966,0.74,18,1,0,0,16525,6998,7390,17164,3853,129660,12965.49,1,16525,2,1,0,1,25.4,4
12968,0.56,4,0,0,1,19656,21267,5605,4460,2746,129680,12968.42,4,19656,0,0,1,1,9.6,4
12978,0.59,36,0,1,0,12823,10141,5309,9520,18578,129780,12977.91,2,12823,0,1,1,0,41.9,4
12982,0.9,14,0,1,0,12783,20884,8744,19015,10248,129820,12981.12,2,12783,2,1,1,0,23,4
12991,0.8,10,1,0,1,12744,8885,3413,3748,2173,129910,12991.93,5,12744,2,1,1,2,18,4
12992,0.72,10,1,0,1,17492,8624,132,19805,15336,129920,12992,5,17492,2,1,1,2,17.2,4
13003,0.52,8,1,1,1,22893,6049,5526,4973,6400,130030,13002.86,7,22893,0,2,2,2,13.2,4
13009,0.96,2,1,0,1,20088,25981,7372,15079,6236,130090,13008.6,5,20088,2,1,1,2,11.6,4
13010,0.98,16,0,1,0,20994,23361,2970,18915,1240,130100,13010.38,2,20994,0,1,1,0,25.8,4
13014,0.95,10,1,0,1,10077,28220,8700,2913,3558,130140,13014.79,5,10077,2,1,1,2,19.5,4
13015,0.91,16,1,0,0,11569,11140,2661,7170,16422,130150,13014.63,1,11569,0,1,0,1,25.1,4
13019,0.6,4,0,1,1,15966,37106,8039,14945,5723,130190,13018.17,6,15966,0,1,2,1,10,4
13032,0.81,36,1,0,1,11355,1742,8555,6777,12279,130320,13032.92,5,11355,0,1,1,2,44.1,4
13033,0.87,16,0,0,1,10471,33892,858,6546,9175,130330,13033.22,4,10471,0,0,1,1,24.7,4
13042,0.83,20,1,1,1,21672,28113,1231,101,10381,130420,13042.61,7,21672,0,2,2,2,28.3,4
13057,0.75,38,0,0,1,22531,37316,3452,14735,6452,130570,13057.43,4,22531,2,0,1,1,45.5,4
13058,0.83,14,1,0,1,16878,23444,8662,3200,11565,130580,13058.49,5,16878,2,1,1,2,22.3,4
13063,1,36,1,0,0,19833,15628,3378,11340,17360,130630,13062.86,1,19833,0,1,0,1,46,4
13064,0.99,12,1,0,1,17972,25440,9380,8826,666,130640,13063.02,5,17972,0,1,1,2,21.9,4
13071,0.54,22,1,1,1,21758,27288,3641,4195,15617,130710,13071.83,7,21758,2,2,2,2,27.4,4
13080,0.5,14,1,0,1,15262,13763,9090,4353,11495,130800,13080.76,5,15262,2,1,1,2,19,4
13081,0.6,2,1,1,1,21034,29176,4371,345,1864,130810,13080.37,7,21034,2,2,2,2,8,4
13082,0.69,30,1,1,1,10246,18645,9752,8233,11108,130820,13082.79,7,10246,2,2,2,2,36.9,4
13094,0.79,2,0,1,1,24465,11476,5010,17348,477,130940,13094.94,6,24465,2,1,2,1,9.9,4
13095,0.71,26,1,0,1,18998,1462,1288,4752,9821,130950,13094.61,5,18998,2,1,1,2,33.1,4
13097,0.52,6,1,1,1,18672,16218,1039,1327,19484,130970,13097.5,7,18672,2,2,2,2,11.2,4
13109,0.8,22,1,1,1,20337,36321,6798,7824,19378,131090,13109.31,7,20337,2,2,2,2,30,4
13112,0.96,14,0,1,1,16974,21554,5975,6933,1894,131120,13111.44,6,16974,2,1,2,1,23.6,4
13114,1,20,1,0,1,12861,18603,3953,14471,12876,131140,13113.72,5,12861,0,1,1,2,30,4
13115,1,18,0,0,0,22902,1204,1280,2731,12230,131150,13114.99,0,22902,2,0,0,0,28,4
13116,0.98,22,1,0,0,21024,6523,323,18392,8463,131160,13115.08,1,21024,2,1,0,1,31.8,4
13121,0.68,4,1,0,0,19634,38221,6295,11352,951,131210,13121.6,1,19634,0,1,0,1,10.8,4
13122,0.59,8,0,1,0,15300,15155,672,3201,4421,131220,13122.89,2,15300,0,1,1,0,13.9,4
13134,0.74,24,0,0,1,21034,27325,5722,11470,2647,131340,13133.12,4,21034,0,0,1,1,31.4,4
13138,0.97,38,0,0,1,14783,7862,4658,5736,4282,131380,13138.05,4,14783,2,0,1,1,47.7,4
13146,0.74,34,0,0,1,15514,14488,2332,4899,6689,131460,13145.97,4,15514,2,0,1,1,41.4,4
13147,0.66,24,0,0,1,15169,31487,8443,14652,1047,131470,13147.19,4,15169,0,0,1,1,30.6,4
13148,0.56,18,0,1,1,19623,4264,5075,11118,8064,131480,13148.02,6,19623,2,1,2,1,23.6,4
13158,0.59,14,1,1,1,17267,22263,6713,15600,2862,131580,13157.71,7,17267,2,2,2,2,19.9,4
13164,0.98,34,1,1,1,12459,13075,6660,11336,19572,131640,13164.98,7,12459,2,2,2,2,43.8,4
13165,1,22,1,0,1,10034,468,8358,11929,2501,131650,13164.36,5,10034,2,1,1,2,32,4
13172,0.72,40,0,1,0,11489,8544,6636,8415,1260,131720,13172.04,2,11489,0,1,1,0,47.2,4
13185,0.71,34,1,0,1,16521,17076,1336,11464,3733,131850,13184.52,5,16521,2,1,1,2,41.1,4
13187,0.86,10,0,1,1,22353,37194,587,5941,2080,131870,13186.49,6,22353,2,1,2,1,18.6,4
13190,0.98,28,0,1,1,21498,19053,6511,17328,16983,131900,13189.1,6,21498,0,1,2,1,37.8,4
13193,0.98,36,0,0,0,22080,20506,4354,16680,915,131930,13193.07,0,22080,0,0,0,0,45.8,4
13194,0.95,38,0,1,1,16565,18713,8033,4480,4084,131940,13193.71,6,16565,2,1,2,1,47.5,4
13196,0.85,30,1,0,0,15026,24391,4458,19485,3403,131960,13196.48,1,15026,2,1,0,1,38.5,4
13199,0.6,4,1,0,0,21472,14797,6203,9844,17875,131990,13198.42,1,21472,0,1,0,1,10,4
13210,0.64,36,1,1,1,19755,2704,9886,12038,3846,132100,13209.46,7,19755,0,2,2,2,42.4,4
13214,0.93,40,1,0,0,16273,4985,551,7354,4420,132140,13215,1,16273,0,1,0,1,49.3,4
13217,1,2,1,1,1,23990,39221,8269,3031,11883,132170,13216.91,7,23990,2,2,2,2,12,4
13219,0.97,10,0,0,1,13188,36969,3621,3690,15243,132190,13219.08,4,13188,2,0,1,1,19.7,4
13220,0.94,2,1,1,1,17640,617,9856,8595,17419,132200,13219.54,7,17640,2,2,2,2,11.4,4
13224,0.67,0,1,1,1,24669,49,842,8,10022,132240,13224.73,7,24669,0,2,2,2,6.7,4
13225,0.57,24,1,1,1,17138,3914,2980,2226,15653,132250,13224.54,7,17138,0,2,2,2,29.7,4
13235,0.57,4,1,1,1,17022,36626,7446,6384,17992,132350,13235.01,7,17022,0,2,2,2,9.7,4
13240,0.94,22,0,0,0,23070,4158,8541,12461,6236,132400,13240.19,0,23070,2,0,0,0,31.4,4
13242,0.99,34,0,1,0,21976,16194,7955,15901,19380,132420,13242.42,2,21976,2,1,1,0,43.9,4
13244,0.99,34,1,0,1,21353,34204,2865,7330,1904,132440,13244.87,5,21353,2,1,1,2,43.9,4
13245,0.97,24,0,1,0,16174,6969,3674,2211,16887,132450,13245.2,2,16174,0,1,1,0,33.7,4
13250,0.64,8,0,1,1,13227,19805,907,10440,13952,132500,13250.02,6,13227,0,1,2,1,14.4,4
13264,0.85,30,1,1,1,22406,30876,3499,10851,10437,132640,13263.58,7,22406,2,2,2,2,38.5,4
13268,1,20,1,1,1,11548,24918,7675,4550,3020,132680,13267.34,7,11548,0,2,2,2,30,4
13271,0.96,30,1,1,1,23678,15900,2326,11025,16010,132710,13271.2,7,23678,2,2,2,2,39.6,4
13274,0.79,26,0,0,1,20685,25219,1546,8898,13185,132740,13273.07,4,20685,2,0,1,1,33.9,4
13286,0.53,32,0,0,1,24633,28273,3660,13818,16779,132860,13285.62,4,24633,0,0,1,1,37.3,4
13287,0.63,14,1,0,1,17510,29119,2442,4909,16974,132870,13287.64,5,17510,2,1,1,2,20.3,4
13288,0.72,26,0,1,0,20327,10903,1969,4195,5824,132880,13287.03,2,20327,2,1,1,0,33.2,4
13291,0.92,28,1,1,1,21897,15098,1916,18353,559,132910,13290.07,7,21897,0,2,2,2,37.2,4
13295,1,34,1,1,1,10718,34981,6074,5677,6599,132950,13295.59,7,10718,2,2,2,2,44,4
13299,0.84,4,1,0,1,17191,11273,2945,17299,1244,132990,13298.91,5,17191,0,1,1,2,12.4,4
13302,0.59,18,0,1,1,21154,16557,191,9851,15676,133020,13302.24,6,21154,2,1,2,1,23.9,4
13313,0.66,20,1,0,1,15272,1261,3782,16324,12070,133130,13313,5,15272,0,1,1,2,26.6,4
13320,1,6,1,1,1,21036,19398,2710,16661,10799,133200,13319.54,7,21036,2,2,2,2,16,4
13321,0.99,20,1,0,0,16483,12064,5802,481,9619,133210,13320.73,1,16483,0,1,0,1,29.9,4
13322,0.97,20,1,1,1,14692,10161,3089,7879,9544,133220,13322.13,7,14692,0,2,2,2,29.7,4
13325,0.82,28,1,1,1,17185,10102,284,9943,17281,133250,13324.84,7,17185,0,2,2,2,36.2,4
13339,0.68,20,0,1,1,11903,955,2361,9478,11863,133390,13339.88,6,11903,0,1,2,1,26.8,4
13343,0.95,6,1,1,1,22660,2728,7069,4940,7226,133430,13342.08,7,22660,2,2,2,2,15.5,4
13344,0.98,10,1,0,1,12859,7654,1960,16533,4157,133440,13343.89,5,12859,2,1,1,2,19.8,4
13347,0.99,36,1,0,1,14381,33085,8383,8937,5110,133470,13347.1,5,14381,0,1,1,2,45.9,4
13349,0.92,16,1,0,0,14065,12719,2819,7319,12633,133490,13349.21,1,14065,0,1,0,1,25.2,4
13363,0.52,12,0,1,1,21216,19650,6540,203,19492,133630,13362.87,6,21216,0,1,2,1,17.2,4
13364,0.62,20,1,0,1,17504,36005,3691,6471,7933,133640,13363.72,5,17504,0,1,1,2,26.2,4
13365,0.71,32,1,0,1,14596,33493,1242,1237,5843,133650,13364.84,5,14596,0,1,1,2,39.1,4
13367,0.86,18,0,1,1,10076,13059,3873,13272,1143,133670,13366.36,6,10076,2,1,2,1,26.6,4
13368,0.91,6,1,1,1,23786,8707,2933,3382,16471,133680,13368.32,7,23786,2,2,2,2,15.1,4
13373,0.98,28,1,1,1,16447,12859,7318,8959,19747,133730,13372.76,7,16447,0,2,2,2,37.8,4
13375,0.91,28,0,1,0,18526,36132,3940,3356,14650,133750,13374.17,2,18526,0,1,1,0,37.1,4
13376,0.85,2,1,1,1,20263,27356,60,11687,5071,133760,13375.96,7,20263,2,2,2,2,10.5,4
13377,0.78,16,1,1,1,23376,35662,3765,59,16486,133770,13376.14,7,23376,0,2,2,2,23.8,4
13380,0.5,36,0,1,0,24790,28305,3554,9570,4268,133800,13379.78,2,24790,0,1,1,0,41,4
13397,1,16,0,1,1,15490,33825,1489,4159,5163,133970,13397.34,6,15490,0,1,2,1,26,4
13398,0.99,28,0,0,1,23491,8281,1727,11443,6320,133980,13397.06,4,23491,0,0,1,1,37.9,4
13399,0.97,14,1,1,1,20691,30455,3850,14386,17567,133990,13399.48,7,20691,2,2,2,2,23.7,4
13404,0.67,32,1,0,0,16888,1394,816,13433,2758,134040,13404.44,1,16888,0,1,0,1,38.7,4
13417,0.75,12,0,0,1,18685,2159,7672,8089,3341,134170,13416.42,4,18685,0,0,1,1,19.5,4
13427,0.87,14,0,0,0,20344,18285,3976,13136,14370,134270,13426.27,0,20344,2,0,0,0,22.7,4
13447,0.98,4,1,0,1,13397,33488,3176,16479,10020,134470,13447.86,5,13397,0,1,1,2,13.8,4
13448,1,26,0,1,0,18054,7664,9234,13513,3079,134480,13448.61,2,18054,2,1,1,0,36,4
13450,0.98,10,1,0,1,16657,14259,4718,1202,6251,134500,13449.78,5,16657,2,1,1,2,19.8,4
13451,0.96,30,0,0,1,13908,1331,4745,8385,16871,134510,13450.03,4,13908,2,0,1,1,39.6,4
13468,0.72,24,1,1,1,12839,422,2182,5643,5930,134680,13467.93,7,12839,0,2,2,2,31.2,4
13470,0.87,10,1,1,1,23287,38885,6404,16962,7626,134700,13470.2,7,23287,2,2,2,2,18.7,4
13475,1,18,0,0,1,10544,28592,5889,2290,8821,134750,13474.65,4,10544,2,0,1,1,28,4
13506,0.74,6,0,0,1,13029,5941,6739,6912,6258,135060,13506.8,4,13029,2,0,1,1,13.4,4
13520,0.77,10,1,1,1,19738,34355,9350,4215,17341,135200,13520.82,7,19738,2,2,2,2,17.7,4
13521,0.84,18,1,0,1,19433,28019,2697,11801,13140,135210,13520.97,5,19433,2,1,1,2,26.4,4
13522,0.9,34,0,0,0,17296,8300,1800,4345,8319,135220,13521.92,0,17296,2,0,0,0,43,4
13523,0.95,38,0,1,0,14859,31929,8167,2652,19969,135230,13523.35,2,14859,2,1,1,0,47.5,4
13526,1,32,0,1,0,13407,35180,4949,12838,2162,135260,13526.88,2,13407,0,1,1,0,42,4
13533,0.63,40,1,0,1,22422,18126,3618,9561,6683,135330,13533.63,5,22422,0,1,1,2,46.3,4
13534,0.53,38,0,1,1,12254,256,7790,15850,11240,135340,13533.17,6,12254,2,1,2,1,43.3,4
13544,0.62,4,0,1,1,10900,30648,826,18982,12354,135440,13544.42,6,10900,0,1,2,1,10.2,4
13549,0.96,22,1,1,1,20082,16698,1453,11051,17018,135490,13548.32,7,20082,2,2,2,2,31.6,4
13551,1,16,1,0,0,24916,12794,1077,7260,1271,135510,13551.14,1,24916,0,1,0,1,26,4
13557,0.78,28,0,0,1,15176,33911,6022,17399,9625,135570,13557.51,4,15176,0,0,1,1,35.8,4
13558,0.69,2,1,1,1,16616,12752,2125,4102,1222,135580,13558.31,7,16616,2,2,2,2,8.9,4
13570,0.64,16,1,1,1,11153,10294,7569,4157,17925,135700,13569.72,7,11153,0,2,2,2,22.4,4
13571,0.73,10,0,0,1,12659,26775,7164,14167,19713,135710,13571.94,4,12659,2,0,1,1,17.3,4
13572,0.81,6,1,1,1,23467,3481,9640,10194,8287,135720,13572.44,7,23467,2,2,2,2,14.1,4
13573,0.87,12,0,1,1,24113,3002,5151,7998,14517,135730,13573.48,6,24113,0,1,2,1,20.7,4
13579,0.97,18,0,1,1,13750,14337,757,1567,9734,135790,13578.47,6,13750,2,1,2,1,27.7,4
13581,0.89,6,1,1,1,24948,180,8429,12447,17577,135810,13580.64,7,24948,2,2,2,2,14.9,4
13582,0.83,38,0,0,0,21148,7725,2717,14621,13165,135820,13582.27,0,21148,2,0,0,0,46.3,4
13585,0.57,34,1,1,1,21727,38177,1985,15839,15067,135850,13584.48,7,21727,2,2,2,2,39.7,4
13596,0.67,32,1,1,1,16532,2416,3245,17493,10672,135960,13596.02,7,16532,0,2,2,2,38.7,4
